,Unnamed: 0,date,region,temperature-maximale,temperature-minimale,vitesse-du-vent,temperature-du-vent,precipitations,humidite,visibilite,couverture-nuageuse,indice-de-chaleur,point-de-rosee,pression,heure-du-lever-du-soleil,heure-du-coucher-du-soleil,duree-du-jour
2517,164,2022-06-14,Parc national de Taï,32.0,20.0,7.0,20.0,2.0,96.0,7.0,59.0,34.0,22.0,1015.0,2022-07-19 06:14:00,2022-07-19 18:41:00,12:27:0
2518,165,2022-06-15,Parc national de Taï,29.0,21.0,10.0,21.0,7.0,99.0,7.125,84.0,32.0,23.0,1015.0,2022-07-19 06:15:00,2022-07-19 18:42:00,12:27:0
2519,166,2022-06-16,Parc national de Taï,29.0,21.0,9.0,21.0,8.0,99.0,7.125,85.0,33.0,23.0,1013.0,2022-07-19 06:15:00,2022-07-19 18:42:00,12:27:0
2520,167,2022-06-17,Parc national de Taï,24.0,22.0,8.0,22.0,63.0,99.0,4.75,100.0,26.0,23.0,1014.0,2022-07-19 06:15:00,2022-07-19 18:42:00,12:27:0
2521,168,2022-06-18,Parc national de Taï,29.0,21.0,3.0,21.0,1.0,99.0,7.5,62.0,31.0,21.0,1016.0,2022-07-19 06:15:00,2022-07-19 18:42:00,12:27:0
2522,169,2022-06-19,Parc national de Taï,32.0,20.0,4.0,20.0,0.0,90.0,10.0,52.0,34.0,21.0,1016.0,2022-07-19 06:15:00,2022-07-19 18:43:00,12:28:0
2523,170,2022-06-20,Parc national de Taï,28.0,21.0,8.0,21.0,5.0,98.0,7.0,85.0,32.0,23.0,1016.0,2022-07-19 06:16:00,2022-07-19 18:43:00,12:27:0
2524,171,2022-06-21,Parc national de Taï,28.0,21.0,7.0,21.0,17.0,100.0,9.25,90.0,31.0,24.0,1016.0,2022-07-19 06:16:00,2022-07-19 18:43:00,12:27:0
2525,172,2022-06-22,Parc national de Taï,29.0,21.0,6.0,21.0,15.0,99.0,8.875,87.0,32.0,24.0,1015.0,2022-07-19 06:16:00,2022-07-19 18:43:00,12:27:0
2526,173,2022-06-23,Parc national de Taï,27.0,21.0,6.0,21.0,14.0,98.0,6.375,89.0,30.0,24.0,1015.0,2022-07-19 06:16:00,2022-07-19 18:43:00,12:27:0
2527,174,2022-06-24,Parc national de Taï,28.0,21.0,7.0,21.0,12.0,100.0,9.125,81.0,31.0,23.0,1015.0,2022-07-19 06:16:00,2022-07-19 18:44:00,12:28:0
2528,175,2022-06-25,Parc national de Taï,27.0,21.0,6.0,21.0,14.0,99.0,6.375,89.0,30.0,24.0,1015.0,2022-07-19 06:17:00,2022-07-19 18:44:00,12:27:0
2529,176,2022-06-26,Parc national de Taï,30.0,21.0,7.0,21.0,8.0,99.0,5.75,87.0,33.0,24.0,1015.0,2022-07-19 06:17:00,2022-07-19 18:44:00,12:27:0
2530,177,2022-06-27,Parc national de Taï,30.0,21.0,4.0,21.0,2.0,100.0,6.5,80.0,32.0,23.0,1015.0,2022-07-19 06:17:00,2022-07-19 18:44:00,12:27:0
2531,178,2022-06-28,Parc national de Taï,26.0,21.0,6.0,21.0,22.0,100.0,6.125,85.0,29.0,24.0,1016.0,2022-07-19 06:17:00,2022-07-19 18:44:00,12:27:0
2532,179,2022-06-29,Parc national de Taï,28.0,21.0,6.0,21.0,9.0,100.0,4.25,80.0,31.0,24.0,1016.0,2022-07-19 06:18:00,2022-07-19 18:45:00,12:27:0
2533,180,2022-06-30,Parc national de Taï,28.0,22.0,8.0,22.0,5.0,97.0,5.875,89.0,31.0,23.0,1015.0,2022-07-19 06:18:00,2022-07-19 18:45:00,12:27:0
2534,0,2022-01-01,San-Pédro,29.0,25.0,11.0,25.0,6.0,87.0,9.5,55.0,33.0,23.0,1013.0,2022-07-19 06:34:00,2022-07-19 18:26:00,11:52:0
2535,1,2022-01-02,San-Pédro,31.0,25.0,8.0,25.0,6.0,88.0,9.5,57.0,36.0,24.0,1012.0,2022-07-19 06:35:00,2022-07-19 18:26:00,11:51:0
2536,2,2022-01-03,San-Pédro,34.0,25.0,13.0,25.0,7.0,89.0,9.375,65.0,41.0,25.0,1012.0,2022-07-19 06:35:00,2022-07-19 18:27:00,11:52:0
2537,3,2022-01-04,San-Pédro,29.0,24.0,12.0,24.0,8.0,89.0,9.125,64.0,34.0,24.0,1012.0,2022-07-19 06:36:00,2022-07-19 18:27:00,11:51:0
2538,4,2022-01-05,San-Pédro,30.0,26.0,10.0,26.0,5.0,85.0,9.875,64.0,33.0,23.0,1012.0,2022-07-19 06:36:00,2022-07-19 18:28:00,11:52:0
2539,5,2022-01-06,San-Pédro,29.0,25.0,10.0,25.0,5.0,87.0,9.625,54.0,33.0,23.0,1012.0,2022-07-19 06:36:00,2022-07-19 18:28:00,11:52:0
2540,6,2022-01-07,San-Pédro,29.0,25.0,11.0,25.0,2.0,87.0,9.75,45.0,33.0,23.0,1013.0,2022-07-19 06:37:00,2022-07-19 18:29:00,11:52:0
2541,7,2022-01-08,San-Pédro,31.0,25.0,12.0,25.0,5.0,87.0,9.375,63.0,36.0,23.0,1012.0,2022-07-19 06:37:00,2022-07-19 18:29:00,11:52:0
2542,8,2022-01-09,San-Pédro,31.0,25.0,11.0,25.0,6.0,89.0,9.625,73.0,35.0,23.0,1012.0,2022-07-19 06:38:00,2022-07-19 18:29:00,11:51:0
2543,9,2022-01-10,San-Pédro,31.0,25.0,13.0,25.0,2.0,91.0,9.75,46.0,36.0,24.0,1011.0,2022-07-19 06:38:00,2022-07-19 18:30:00,11:52:0
2544,10,2022-01-11,San-Pédro,31.0,24.0,17.0,24.0,1.0,91.0,10.0,45.0,36.0,24.0,1012.0,2022-07-19 06:38:00,2022-07-19 18:30:00,11:52:0
2545,11,2022-01-12,San-Pédro,31.0,24.0,17.0,24.0,1.0,91.0,9.875,43.0,37.0,24.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:31:00,11:52:0
2546,12,2022-01-13,San-Pédro,30.0,24.0,12.0,24.0,3.0,92.0,9.75,55.0,33.0,23.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:31:00,11:52:0
2547,13,2022-01-14,San-Pédro,29.0,24.0,11.0,24.0,5.0,93.0,9.75,57.0,33.0,23.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:32:00,11:53:0
2548,14,2022-01-15,San-Pédro,31.0,24.0,11.0,24.0,2.0,93.0,9.75,45.0,36.0,24.0,1014.0,2022-07-19 06:40:00,2022-07-19 18:32:00,11:52:0
2549,15,2022-01-16,San-Pédro,30.0,24.0,15.0,24.0,1.0,92.0,9.875,41.0,34.0,23.0,1014.0,2022-07-19 06:40:00,2022-07-19 18:33:00,11:53:0
2550,16,2022-01-17,San-Pédro,32.0,24.0,14.0,24.0,1.0,91.0,10.0,25.0,38.0,24.0,1015.0,2022-07-19 06:40:00,2022-07-19 18:33:00,11:53:0
2551,17,2022-01-18,San-Pédro,32.0,24.0,15.0,24.0,2.0,90.0,9.75,38.0,38.0,24.0,1014.0,2022-07-19 06:40:00,2022-07-19 18:33:00,11:53:0
2552,18,2022-01-19,San-Pédro,31.0,24.0,16.0,24.0,2.0,90.0,9.75,35.0,36.0,23.0,1015.0,2022-07-19 06:41:00,2022-07-19 18:34:00,11:53:0
2553,19,2022-01-20,San-Pédro,34.0,24.0,17.0,24.0,1.0,91.0,10.0,23.0,39.0,23.0,1014.0,2022-07-19 06:41:00,2022-07-19 18:34:00,11:53:0
2554,20,2022-01-21,San-Pédro,31.0,24.0,17.0,24.0,1.0,90.0,9.875,28.0,35.0,22.0,1013.0,2022-07-19 06:41:00,2022-07-19 18:34:00,11:53:0
2555,21,2022-01-22,San-Pédro,32.0,24.0,17.0,24.0,0.0,85.0,10.0,22.0,37.0,23.0,1013.0,2022-07-19 06:41:00,2022-07-19 18:35:00,11:54:0
2556,22,2022-01-23,San-Pédro,31.0,24.0,17.0,24.0,1.0,85.0,9.875,36.0,35.0,22.0,1013.0,2022-07-19 06:41:00,2022-07-19 18:35:00,11:54:0
2557,23,2022-01-24,San-Pédro,33.0,24.0,17.0,24.0,0.0,89.0,10.0,23.0,38.0,23.0,1013.0,2022-07-19 06:42:00,2022-07-19 18:35:00,11:53:0
2558,24,2022-01-25,San-Pédro,33.0,23.0,19.0,23.0,0.0,93.0,10.0,10.0,39.0,23.0,1013.0,2022-07-19 06:42:00,2022-07-19 18:36:00,11:54:0
2559,25,2022-01-26,San-Pédro,31.0,23.0,19.0,23.0,1.0,93.0,9.875,44.0,35.0,23.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:36:00,11:54:0
2560,26,2022-01-27,San-Pédro,31.0,24.0,14.0,24.0,2.0,88.0,9.75,47.0,35.0,22.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:36:00,11:54:0
2561,27,2022-01-28,San-Pédro,32.0,24.0,15.0,24.0,0.0,86.0,10.0,25.0,37.0,23.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:37:00,11:55:0
2562,28,2022-01-29,San-Pédro,33.0,23.0,16.0,23.0,0.0,89.0,10.0,25.0,38.0,23.0,1013.0,2022-07-19 06:42:00,2022-07-19 18:37:00,11:55:0
2563,29,2022-01-30,San-Pédro,33.0,24.0,18.0,24.0,1.0,93.0,10.0,39.0,40.0,24.0,1013.0,2022-07-19 06:42:00,2022-07-19 18:37:00,11:55:0
2564,30,2022-01-31,San-Pédro,34.0,24.0,19.0,24.0,1.0,91.0,9.875,35.0,40.0,23.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:37:00,11:55:0
2565,31,2022-02-01,San-Pédro,34.0,24.0,19.0,24.0,1.0,92.0,9.875,27.0,40.0,23.0,1013.0,2022-07-19 06:42:00,2022-07-19 18:38:00,11:56:0
2566,32,2022-02-02,San-Pédro,31.0,24.0,18.0,24.0,1.0,91.0,9.875,41.0,35.0,23.0,1014.0,2022-07-19 06:42:00,2022-07-19 18:38:00,11:56:0
2567,33,2022-02-03,San-Pédro,31.0,24.0,17.0,24.0,1.0,87.0,10.0,41.0,35.0,23.0,1014.0,2022-07-19 06:42:00,2022-07-19 18:38:00,11:56:0
2568,34,2022-02-04,San-Pédro,30.0,24.0,15.0,24.0,3.0,88.0,9.625,59.0,33.0,23.0,1014.0,2022-07-19 06:42:00,2022-07-19 18:38:00,11:56:0
2569,35,2022-02-05,San-Pédro,32.0,24.0,17.0,24.0,2.0,90.0,9.75,53.0,37.0,23.0,1013.0,2022-07-19 06:42:00,2022-07-19 18:38:00,11:56:0
2570,36,2022-02-06,San-Pédro,29.0,25.0,10.0,25.0,6.0,89.0,9.75,59.0,32.0,23.0,1013.0,2022-07-19 06:42:00,2022-07-19 18:39:00,11:57:0
2571,37,2022-02-07,San-Pédro,29.0,25.0,11.0,25.0,4.0,86.0,9.75,60.0,33.0,23.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:39:00,11:57:0
2572,38,2022-02-08,San-Pédro,29.0,25.0,12.0,25.0,2.0,87.0,9.875,47.0,33.0,23.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:39:00,11:57:0
2573,39,2022-02-09,San-Pédro,29.0,25.0,11.0,25.0,1.0,83.0,10.0,38.0,32.0,23.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:39:00,11:57:0
2574,40,2022-02-10,San-Pédro,29.0,25.0,12.0,25.0,0.0,86.0,10.0,35.0,32.0,23.0,1011.0,2022-07-19 06:42:00,2022-07-19 18:39:00,11:57:0
2575,41,2022-02-11,San-Pédro,30.0,25.0,14.0,25.0,1.0,85.0,9.875,31.0,34.0,23.0,1011.0,2022-07-19 06:42:00,2022-07-19 18:39:00,11:57:0
2576,42,2022-02-12,San-Pédro,29.0,25.0,13.0,25.0,2.0,89.0,9.625,41.0,32.0,23.0,1011.0,2022-07-19 06:42:00,2022-07-19 18:39:00,11:57:0
2577,43,2022-02-13,San-Pédro,30.0,23.0,19.0,23.0,1.0,94.0,9.0,31.0,34.0,23.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:40:00,11:58:0
2578,44,2022-02-14,San-Pédro,30.0,24.0,17.0,24.0,2.0,92.0,9.75,55.0,34.0,24.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:40:00,11:58:0
2579,45,2022-02-15,San-Pédro,30.0,24.0,11.0,24.0,6.0,91.0,9.875,64.0,34.0,23.0,1013.0,2022-07-19 06:41:00,2022-07-19 18:40:00,11:59:0
2580,46,2022-02-16,San-Pédro,29.0,24.0,14.0,24.0,2.0,92.0,10.0,44.0,33.0,23.0,1013.0,2022-07-19 06:41:00,2022-07-19 18:40:00,11:59:0
2581,47,2022-02-17,San-Pédro,29.0,24.0,13.0,24.0,2.0,94.0,9.875,47.0,33.0,24.0,1012.0,2022-07-19 06:41:00,2022-07-19 18:40:00,11:59:0
2582,48,2022-02-18,San-Pédro,30.0,24.0,16.0,24.0,5.0,91.0,9.625,42.0,33.0,23.0,1012.0,2022-07-19 06:41:00,2022-07-19 18:40:00,11:59:0
2583,49,2022-02-19,San-Pédro,29.0,24.0,15.0,24.0,2.0,92.0,10.0,53.0,33.0,24.0,1012.0,2022-07-19 06:41:00,2022-07-19 18:40:00,11:59:0
2584,50,2022-02-20,San-Pédro,30.0,25.0,13.0,25.0,2.0,92.0,10.0,55.0,34.0,24.0,1012.0,2022-07-19 06:40:00,2022-07-19 18:40:00,12:0:0
2585,51,2022-02-21,San-Pédro,30.0,25.0,13.0,25.0,4.0,90.0,9.875,51.0,34.0,23.0,1012.0,2022-07-19 06:40:00,2022-07-19 18:40:00,12:0:0
2586,52,2022-02-22,San-Pédro,31.0,24.0,18.0,24.0,1.0,94.0,9.875,48.0,36.0,24.0,1013.0,2022-07-19 06:40:00,2022-07-19 18:40:00,12:0:0
2587,53,2022-02-23,San-Pédro,30.0,24.0,14.0,24.0,3.0,95.0,8.75,53.0,34.0,24.0,1013.0,2022-07-19 06:40:00,2022-07-19 18:40:00,12:0:0
2588,54,2022-02-24,San-Pédro,30.0,24.0,14.0,24.0,3.0,95.0,8.75,54.0,35.0,24.0,1012.0,2022-07-19 06:39:00,2022-07-19 18:40:00,12:1:0
2589,55,2022-02-25,San-Pédro,30.0,24.0,11.0,24.0,1.0,94.0,8.875,51.0,34.0,24.0,1012.0,2022-07-19 06:39:00,2022-07-19 18:40:00,12:1:0
2590,56,2022-02-26,San-Pédro,30.0,24.0,17.0,24.0,3.0,92.0,9.75,49.0,35.0,24.0,1012.0,2022-07-19 06:39:00,2022-07-19 18:40:00,12:1:0
2591,57,2022-02-27,San-Pédro,31.0,24.0,17.0,24.0,4.0,95.0,8.625,63.0,36.0,24.0,1012.0,2022-07-19 06:39:00,2022-07-19 18:40:00,12:1:0
2592,58,2022-02-28,San-Pédro,33.0,24.0,18.0,24.0,1.0,95.0,8.0,39.0,40.0,25.0,1012.0,2022-07-19 06:38:00,2022-07-19 18:40:00,12:2:0
2593,59,2022-03-01,San-Pédro,30.0,24.0,14.0,24.0,1.0,95.0,7.875,53.0,34.0,24.0,1012.0,2022-07-19 06:38:00,2022-07-19 18:40:00,12:2:0
2594,60,2022-03-02,San-Pédro,32.0,24.0,16.0,24.0,9.0,93.0,9.5,66.0,36.0,24.0,1012.0,2022-07-19 06:38:00,2022-07-19 18:39:00,12:1:0
2595,61,2022-03-03,San-Pédro,30.0,24.0,16.0,24.0,5.0,91.0,9.625,55.0,35.0,24.0,1012.0,2022-07-19 06:37:00,2022-07-19 18:39:00,12:2:0
2596,62,2022-03-04,San-Pédro,32.0,23.0,15.0,23.0,1.0,89.0,10.0,24.0,39.0,25.0,1012.0,2022-07-19 06:37:00,2022-07-19 18:39:00,12:2:0
2597,63,2022-03-05,San-Pédro,31.0,25.0,15.0,25.0,4.0,93.0,9.625,45.0,37.0,24.0,1011.0,2022-07-19 06:37:00,2022-07-19 18:39:00,12:2:0
2598,64,2022-03-06,San-Pédro,30.0,25.0,15.0,25.0,1.0,94.0,8.875,46.0,35.0,24.0,1010.0,2022-07-19 06:36:00,2022-07-19 18:39:00,12:3:0
2599,65,2022-03-07,San-Pédro,32.0,24.0,18.0,24.0,3.0,93.0,9.625,63.0,37.0,25.0,1010.0,2022-07-19 06:36:00,2022-07-19 18:39:00,12:3:0
2600,66,2022-03-08,San-Pédro,30.0,25.0,14.0,25.0,6.0,94.0,9.375,66.0,36.0,25.0,1009.0,2022-07-19 06:35:00,2022-07-19 18:39:00,12:4:0
2601,67,2022-03-09,San-Pédro,33.0,25.0,17.0,25.0,11.0,91.0,9.375,61.0,39.0,24.0,1009.0,2022-07-19 06:35:00,2022-07-19 18:39:00,12:4:0
2602,68,2022-03-10,San-Pédro,31.0,25.0,17.0,25.0,1.0,94.0,9.5,59.0,36.0,25.0,1010.0,2022-07-19 06:35:00,2022-07-19 18:39:00,12:4:0
2603,69,2022-03-11,San-Pédro,31.0,25.0,16.0,25.0,1.0,95.0,8.875,57.0,37.0,25.0,1010.0,2022-07-19 06:34:00,2022-07-19 18:39:00,12:5:0
2604,70,2022-03-12,San-Pédro,31.0,26.0,16.0,26.0,2.0,92.0,9.625,64.0,36.0,24.0,1011.0,2022-07-19 06:34:00,2022-07-19 18:38:00,12:4:0
2605,71,2022-03-13,San-Pédro,31.0,25.0,15.0,25.0,3.0,88.0,9.5,62.0,36.0,25.0,1010.0,2022-07-19 06:34:00,2022-07-19 18:38:00,12:4:0
2606,72,2022-03-14,San-Pédro,32.0,24.0,21.0,24.0,4.0,89.0,9.625,60.0,37.0,24.0,1010.0,2022-07-19 06:33:00,2022-07-19 18:38:00,12:5:0
2607,73,2022-03-15,San-Pédro,31.0,24.0,16.0,24.0,2.0,93.0,9.75,39.0,37.0,24.0,1012.0,2022-07-19 06:33:00,2022-07-19 18:38:00,12:5:0
2608,74,2022-03-16,San-Pédro,32.0,25.0,13.0,25.0,1.0,92.0,10.0,34.0,38.0,24.0,1011.0,2022-07-19 06:32:00,2022-07-19 18:38:00,12:6:0
2609,75,2022-03-17,San-Pédro,32.0,24.0,17.0,24.0,1.0,93.0,9.875,26.0,37.0,24.0,1011.0,2022-07-19 06:32:00,2022-07-19 18:38:00,12:6:0
2610,76,2022-03-18,San-Pédro,33.0,24.0,16.0,24.0,3.0,92.0,9.75,55.0,41.0,25.0,1011.0,2022-07-19 06:31:00,2022-07-19 18:37:00,12:6:0
2611,77,2022-03-19,San-Pédro,30.0,24.0,17.0,24.0,3.0,91.0,9.5,62.0,34.0,24.0,1011.0,2022-07-19 06:31:00,2022-07-19 18:37:00,12:6:0
2612,78,2022-03-20,San-Pédro,33.0,24.0,16.0,24.0,1.0,94.0,9.875,45.0,40.0,24.0,1012.0,2022-07-19 06:31:00,2022-07-19 18:37:00,12:6:0
2613,79,2022-03-21,San-Pédro,33.0,24.0,14.0,24.0,1.0,93.0,9.875,26.0,38.0,24.0,1012.0,2022-07-19 06:30:00,2022-07-19 18:37:00,12:7:0
2614,80,2022-03-22,San-Pédro,33.0,24.0,18.0,24.0,0.0,95.0,9.0,23.0,40.0,25.0,1011.0,2022-07-19 06:30:00,2022-07-19 18:37:00,12:7:0
2615,81,2022-03-23,San-Pédro,32.0,24.0,15.0,24.0,1.0,93.0,10.0,40.0,37.0,24.0,1012.0,2022-07-19 06:29:00,2022-07-19 18:37:00,12:8:0
2616,82,2022-03-24,San-Pédro,32.0,24.0,17.0,24.0,0.0,95.0,9.0,22.0,38.0,24.0,1011.0,2022-07-19 06:29:00,2022-07-19 18:36:00,12:7:0
2617,83,2022-03-25,San-Pédro,31.0,24.0,17.0,24.0,0.0,94.0,9.0,27.0,35.0,24.0,1010.0,2022-07-19 06:28:00,2022-07-19 18:36:00,12:8:0
2618,84,2022-03-26,San-Pédro,32.0,24.0,13.0,24.0,3.0,93.0,9.5,67.0,36.0,24.0,1011.0,2022-07-19 06:28:00,2022-07-19 18:36:00,12:8:0
2619,85,2022-03-27,San-Pédro,32.0,24.0,18.0,24.0,3.0,92.0,9.75,60.0,38.0,24.0,1012.0,2022-07-19 06:28:00,2022-07-19 18:36:00,12:8:0
2620,86,2022-03-28,San-Pédro,32.0,25.0,14.0,25.0,4.0,92.0,9.5,76.0,37.0,24.0,1013.0,2022-07-19 06:27:00,2022-07-19 18:36:00,12:9:0
2621,87,2022-03-29,San-Pédro,34.0,25.0,17.0,25.0,1.0,92.0,9.875,30.0,42.0,25.0,1011.0,2022-07-19 06:27:00,2022-07-19 18:36:00,12:9:0
2622,88,2022-03-30,San-Pédro,31.0,25.0,15.0,25.0,1.0,93.0,9.875,42.0,35.0,24.0,1009.0,2022-07-19 06:26:00,2022-07-19 18:35:00,12:9:0
2623,89,2022-03-31,San-Pédro,32.0,25.0,17.0,25.0,1.0,94.0,9.875,26.0,40.0,25.0,1010.0,2022-07-19 06:26:00,2022-07-19 18:35:00,12:9:0
2624,90,2022-04-01,San-Pédro,32.0,25.0,15.0,25.0,1.0,93.0,10.0,49.0,39.0,24.0,1011.0,2022-07-19 06:25:00,2022-07-19 18:35:00,12:10:0
2625,91,2022-04-02,San-Pédro,31.0,26.0,18.0,26.0,1.0,91.0,9.875,66.0,36.0,25.0,1012.0,2022-07-19 06:25:00,2022-07-19 18:35:00,12:10:0
2626,92,2022-04-03,San-Pédro,30.0,24.0,10.0,24.0,6.0,93.0,9.5,75.0,35.0,24.0,1012.0,2022-07-19 06:25:00,2022-07-19 18:35:00,12:10:0
2627,93,2022-04-04,San-Pédro,33.0,24.0,17.0,24.0,0.0,92.0,10.0,24.0,42.0,26.0,1011.0,2022-07-19 06:24:00,2022-07-19 18:35:00,12:11:0
2628,94,2022-04-05,San-Pédro,32.0,24.0,15.0,24.0,1.0,94.0,9.75,44.0,39.0,25.0,1011.0,2022-07-19 06:24:00,2022-07-19 18:34:00,12:10:0
2629,95,2022-04-06,San-Pédro,32.0,26.0,17.0,26.0,5.0,91.0,10.0,46.0,38.0,25.0,1012.0,2022-07-19 06:23:00,2022-07-19 18:34:00,12:11:0
2630,96,2022-04-07,San-Pédro,31.0,25.0,17.0,25.0,4.0,93.0,9.375,60.0,36.0,24.0,1012.0,2022-07-19 06:23:00,2022-07-19 18:34:00,12:11:0
2631,97,2022-04-08,San-Pédro,34.0,24.0,21.0,24.0,0.0,94.0,9.875,28.0,43.0,26.0,1012.0,2022-07-19 06:22:00,2022-07-19 18:34:00,12:12:0
2632,98,2022-04-09,San-Pédro,31.0,25.0,17.0,25.0,1.0,91.0,9.625,62.0,37.0,25.0,1011.0,2022-07-19 06:22:00,2022-07-19 18:34:00,12:12:0
2633,99,2022-04-10,San-Pédro,31.0,23.0,21.0,23.0,26.0,90.0,8.0,67.0,34.0,24.0,1011.0,2022-07-19 06:22:00,2022-07-19 18:34:00,12:12:0
2634,100,2022-04-11,San-Pédro,32.0,25.0,18.0,25.0,3.0,91.0,9.625,55.0,38.0,25.0,1011.0,2022-07-19 06:21:00,2022-07-19 18:34:00,12:13:0
2635,101,2022-04-12,San-Pédro,32.0,25.0,17.0,25.0,11.0,93.0,8.875,52.0,36.0,24.0,1012.0,2022-07-19 06:21:00,2022-07-19 18:33:00,12:12:0
2636,102,2022-04-13,San-Pédro,32.0,24.0,19.0,24.0,34.0,93.0,8.625,54.0,37.0,24.0,1012.0,2022-07-19 06:21:00,2022-07-19 18:33:00,12:12:0
2637,103,2022-04-14,San-Pédro,30.0,23.0,18.0,23.0,26.0,90.0,9.5,38.0,34.0,24.0,1011.0,2022-07-19 06:20:00,2022-07-19 18:33:00,12:13:0
2638,104,2022-04-15,San-Pédro,30.0,24.0,14.0,24.0,2.0,88.0,9.875,59.0,34.0,23.0,1011.0,2022-07-19 06:20:00,2022-07-19 18:33:00,12:13:0
2639,105,2022-04-16,San-Pédro,31.0,24.0,18.0,24.0,3.0,92.0,10.0,59.0,35.0,24.0,1012.0,2022-07-19 06:19:00,2022-07-19 18:33:00,12:14:0
2640,106,2022-04-17,San-Pédro,26.0,24.0,9.0,24.0,43.0,95.0,7.375,80.0,30.0,24.0,1012.0,2022-07-19 06:19:00,2022-07-19 18:33:00,12:14:0
2641,107,2022-04-18,San-Pédro,31.0,24.0,15.0,24.0,1.0,89.0,10.0,60.0,35.0,24.0,1011.0,2022-07-19 06:19:00,2022-07-19 18:33:00,12:14:0
2642,108,2022-04-19,San-Pédro,32.0,24.0,15.0,24.0,8.0,91.0,9.0,64.0,38.0,25.0,1012.0,2022-07-19 06:18:00,2022-07-19 18:33:00,12:15:0
2643,109,2022-04-20,San-Pédro,34.0,25.0,16.0,25.0,3.0,94.0,9.75,73.0,43.0,26.0,1012.0,2022-07-19 06:18:00,2022-07-19 18:33:00,12:15:0
2644,110,2022-04-21,San-Pédro,30.0,25.0,14.0,25.0,21.0,92.0,8.0,74.0,36.0,25.0,1011.0,2022-07-19 06:18:00,2022-07-19 18:33:00,12:15:0
2645,111,2022-04-22,San-Pédro,31.0,25.0,15.0,25.0,5.0,90.0,9.625,45.0,36.0,24.0,1010.0,2022-07-19 06:17:00,2022-07-19 18:32:00,12:15:0
2646,112,2022-04-23,San-Pédro,32.0,25.0,14.0,25.0,0.0,92.0,10.0,33.0,37.0,24.0,1010.0,2022-07-19 06:17:00,2022-07-19 18:32:00,12:15:0
2647,113,2022-04-24,San-Pédro,32.0,25.0,14.0,25.0,8.0,92.0,9.0,55.0,39.0,25.0,1011.0,2022-07-19 06:17:00,2022-07-19 18:32:00,12:15:0
2648,114,2022-04-25,San-Pédro,30.0,25.0,16.0,25.0,2.0,92.0,9.625,63.0,35.0,25.0,1010.0,2022-07-19 06:16:00,2022-07-19 18:32:00,12:16:0
2649,115,2022-04-26,San-Pédro,31.0,25.0,19.0,25.0,3.0,92.0,9.75,44.0,37.0,24.0,1010.0,2022-07-19 06:16:00,2022-07-19 18:32:00,12:16:0
2650,116,2022-04-27,San-Pédro,26.0,24.0,15.0,24.0,29.0,96.0,7.75,74.0,30.0,24.0,1012.0,2022-07-19 06:16:00,2022-07-19 18:32:00,12:16:0
2651,117,2022-04-28,San-Pédro,28.0,24.0,16.0,24.0,15.0,91.0,8.75,54.0,31.0,24.0,1011.0,2022-07-19 06:16:00,2022-07-19 18:32:00,12:16:0
2652,118,2022-04-29,San-Pédro,30.0,23.0,12.0,23.0,0.0,91.0,10.0,28.0,35.0,24.0,1011.0,2022-07-19 06:15:00,2022-07-19 18:32:00,12:17:0
2653,119,2022-04-30,San-Pédro,30.0,25.0,10.0,25.0,3.0,88.0,10.0,53.0,33.0,24.0,1014.0,2022-07-19 06:15:00,2022-07-19 18:32:00,12:17:0
2654,120,2022-05-01,San-Pédro,29.0,24.0,6.0,24.0,19.0,90.0,8.5,65.0,32.0,24.0,1015.0,2022-07-19 06:15:00,2022-07-19 18:32:00,12:17:0
2655,121,2022-05-02,San-Pédro,32.0,25.0,15.0,25.0,3.0,92.0,9.5,68.0,39.0,25.0,1013.0,2022-07-19 06:15:00,2022-07-19 18:32:00,12:17:0
2656,122,2022-05-03,San-Pédro,34.0,26.0,15.0,26.0,1.0,84.0,10.0,33.0,43.0,25.0,1012.0,2022-07-19 06:14:00,2022-07-19 18:32:00,12:18:0
2657,123,2022-05-04,San-Pédro,31.0,25.0,12.0,25.0,15.0,91.0,8.625,61.0,36.0,24.0,1013.0,2022-07-19 06:14:00,2022-07-19 18:32:00,12:18:0
2658,124,2022-05-05,San-Pédro,32.0,25.0,12.0,25.0,10.0,91.0,9.125,70.0,38.0,24.0,1014.0,2022-07-19 06:14:00,2022-07-19 18:32:00,12:18:0
2659,125,2022-05-06,San-Pédro,31.0,25.0,17.0,25.0,2.0,88.0,9.625,56.0,37.0,25.0,1013.0,2022-07-19 06:14:00,2022-07-19 18:32:00,12:18:0
2660,126,2022-05-07,San-Pédro,31.0,25.0,16.0,25.0,9.0,92.0,9.375,68.0,36.0,24.0,1012.0,2022-07-19 06:14:00,2022-07-19 18:32:00,12:18:0
